biomarkerID,biomarkerName,biomarkerType,curated_disease_name,biomarkerUsage,sample,curated_breed_name,sex,age,weight,cellLine,organism,gene,traitAssociation,roc,km,cox,conclusion,pmid
2306,Immunoglobulin gamma heavy chain C,protein,pyometritis,"diagnosis,prognosis",,,,5months-8years,,,9615,,,,,,"APPs play an important role in modulating the inflammatory immunological response, and their blood concentrations reflect the intensity of inflammation, which makes APP determination of diagnostic and prognostic value in pyometra. Determination of haemostatic profile is also of importance in pyometra, in order to timely address haemostatic function impairment.",32416315
2307,Alpha-2-macroglobulin,protein,pyometritis,"diagnosis,prognosis",,,,5months-8years,,,9615,,,,,,"APPs play an important role in modulating the inflammatory immunological response, and their blood concentrations reflect the intensity of inflammation, which makes APP determination of diagnostic and prognostic value in pyometra. Determination of haemostatic profile is also of importance in pyometra, in order to timely address haemostatic function impairment.",32416315
2308,C4b-binding protein alpha chain,protein,pyometritis,"diagnosis,prognosis",,,,5months-8years,,,9615,,,,,,"APPs play an important role in modulating the inflammatory immunological response, and their blood concentrations reflect the intensity of inflammation, which makes APP determination of diagnostic and prognostic value in pyometra. Determination of haemostatic profile is also of importance in pyometra, in order to timely address haemostatic function impairment.",32416315
2217,Hemopexin,protein,pyometritis,"diagnosis,prognosis",,,,5months-8years,,,9615,,,,,,"APPs play an important role in modulating the inflammatory immunological response, and their blood concentrations reflect the intensity of inflammation, which makes APP determination of diagnostic and prognostic value in pyometra. Determination of haemostatic profile is also of importance in pyometra, in order to timely address haemostatic function impairment.",32416315
2309,Ceruloplasmin isoform X2,protein,pyometritis,"diagnosis,prognosis",,,,5months-8years,,,9615,,,,,,"APPs play an important role in modulating the inflammatory immunological response, and their blood concentrations reflect the intensity of inflammation, which makes APP determination of diagnostic and prognostic value in pyometra. Determination of haemostatic profile is also of importance in pyometra, in order to timely address haemostatic function impairment.",32416315
2310,Ceruloplasmin isoform X1,protein,pyometritis,"diagnosis,prognosis",,,,5months-8years,,,9615,,,,,,"APPs play an important role in modulating the inflammatory immunological response, and their blood concentrations reflect the intensity of inflammation, which makes APP determination of diagnostic and prognostic value in pyometra. Determination of haemostatic profile is also of importance in pyometra, in order to timely address haemostatic function impairment.",32416315
2311,Anthranilic acid,protein,diabetes mellitus,diagnosis,diabetic (n=15) and control (n=15) dogs,"Rottweiler,Pomeranian,Miniature Pinscher,Bichon Frise,Silky Terrier,Maltese,Cavalier King Charles Spaniel,Labrador Retriever,Australian Shepherd,Miniature Schnauzer",The diabetic group (n=15) consisted of five females (all spayed) and ten males (nine neutered),5-13years,5.4-57.7 kg,,9615,,,AUC:0.8,,,"Of the biomarkers found to be statistically significant, valine, GABA, N-acetyl-L aspartic acid, and indoxyl sulfate were among those that distinguished diseased from healthy groups",34775536
2312,"Ceruloplasmin, partial",protein,pyometritis,"diagnosis,prognosis",,,,5months-8years,,,9615,,,,,,"APPs play an important role in modulating the inflammatory immunological response, and their blood concentrations reflect the intensity of inflammation, which makes APP determination of diagnostic and prognostic value in pyometra. Determination of haemostatic profile is also of importance in pyometra, in order to timely address haemostatic function impairment.",32416315
2313,Vitamin K-dependent protein S,protein,pyometritis,"diagnosis,prognosis",,,,5months-8years,,,9615,,,,,,"APPs play an important role in modulating the inflammatory immunological response, and their blood concentrations reflect the intensity of inflammation, which makes APP determination of diagnostic and prognostic value in pyometra. Determination of haemostatic profile is also of importance in pyometra, in order to timely address haemostatic function impairment.",32416315
2314,Inter-alpha-trypsin inhibitor heavy chain H1 isoform X1,protein,pyometritis,"diagnosis,prognosis",,,,5months-8years,,,9615,,,,,,"APPs play an important role in modulating the inflammatory immunological response, and their blood concentrations reflect the intensity of inflammation, which makes APP determination of diagnostic and prognostic value in pyometra. Determination of haemostatic profile is also of importance in pyometra, in order to timely address haemostatic function impairment.",32416315
2315,Alpha-2-antiplasmin isoform X2,protein,pyometritis,"diagnosis,prognosis",,,,5months-8years,,,9615,,,,,,"APPs play an important role in modulating the inflammatory immunological response, and their blood concentrations reflect the intensity of inflammation, which makes APP determination of diagnostic and prognostic value in pyometra. Determination of haemostatic profile is also of importance in pyometra, in order to timely address haemostatic function impairment.",32416315
2316,Alpha-2-antiplasmin isoform X1,protein,pyometritis,"diagnosis,prognosis",,,,5months-8years,,,9615,,,,,,"APPs play an important role in modulating the inflammatory immunological response, and their blood concentrations reflect the intensity of inflammation, which makes APP determination of diagnostic and prognostic value in pyometra. Determination of haemostatic profile is also of importance in pyometra, in order to timely address haemostatic function impairment.",32416315
2317,Plasma serine protease inhibitor,protein,pyometritis,"diagnosis,prognosis",,,,5months-8years,,,9615,,,,,,"APPs play an important role in modulating the inflammatory immunological response, and their blood concentrations reflect the intensity of inflammation, which makes APP determination of diagnostic and prognostic value in pyometra. Determination of haemostatic profile is also of importance in pyometra, in order to timely address haemostatic function impairment.",32416315
2318,Inter-alpha-trypsin inhibitor heavy chain H1 isoform X2,protein,pyometritis,"diagnosis,prognosis",,,,5months-8years,,,9615,,,,,,"APPs play an important role in modulating the inflammatory immunological response, and their blood concentrations reflect the intensity of inflammation, which makes APP determination of diagnostic and prognostic value in pyometra. Determination of haemostatic profile is also of importance in pyometra, in order to timely address haemostatic function impairment.",32416315
2319,Protein AMBP,protein,pyometritis,"diagnosis,prognosis",,,,5months-8years,,,9615,,,,,,"APPs play an important role in modulating the inflammatory immunological response, and their blood concentrations reflect the intensity of inflammation, which makes APP determination of diagnostic and prognostic value in pyometra. Determination of haemostatic profile is also of importance in pyometra, in order to timely address haemostatic function impairment.",32416315
2230,Serum paraoxonase/arylesterase 1,protein,pyometritis,"diagnosis,prognosis",,,,5months-8years,,,9615,,,,,,"APPs play an important role in modulating the inflammatory immunological response, and their blood concentrations reflect the intensity of inflammation, which makes APP determination of diagnostic and prognostic value in pyometra. Determination of haemostatic profile is also of importance in pyometra, in order to timely address haemostatic function impairment.",32416315
2215,Inter-alpha-trypsin inhibitor heavy chain H2,protein,pyometritis,"diagnosis,prognosis",,,,5months-8years,,,9615,,,,,,"APPs play an important role in modulating the inflammatory immunological response, and their blood concentrations reflect the intensity of inflammation, which makes APP determination of diagnostic and prognostic value in pyometra. Determination of haemostatic profile is also of importance in pyometra, in order to timely address haemostatic function impairment.",32416315
2320,Citramalate,protein,diabetes mellitus,diagnosis,diabetic (n=15) and control (n=15) dogs,"Rottweiler,Pomeranian,Miniature Pinscher,Bichon Frise,Silky Terrier,Maltese,Cavalier King Charles Spaniel,Labrador Retriever,Australian Shepherd,Miniature Schnauzer",The diabetic group (n=15) consisted of five females (all spayed) and ten males (nine neutered),5-13years,5.4-57.7 kg,,9615,,,AUC:0.8,,,"Of the biomarkers found to be statistically significant, valine, GABA, N-acetyl-L aspartic acid, and indoxyl sulfate were among those that distinguished diseased from healthy groups",34775536
2321,antithrombin,protein,pyometritis,"diagnosis,prognosis",,,,5months-8years,,,9615,,,,,,"APPs play an important role in modulating the inflammatory immunological response, and their blood concentrations reflect the intensity of inflammation, which makes APP determination of diagnostic and prognostic value in pyometra. Determination of haemostatic profile is also of importance in pyometra, in order to timely address haemostatic function impairment.",32416315
2322,Serotransferrin,protein,pyometritis,"diagnosis,prognosis",,,,5months-8years,,,9615,,,,,,"APPs play an important role in modulating the inflammatory immunological response, and their blood concentrations reflect the intensity of inflammation, which makes APP determination of diagnostic and prognostic value in pyometra. Determination of haemostatic profile is also of importance in pyometra, in order to timely address haemostatic function impairment.",32416315
2323,Hemoglobin subunit beta-like,protein,pyometritis,"diagnosis,prognosis",,,,5months-8years,,,9615,,,,,,"APPs play an important role in modulating the inflammatory immunological response, and their blood concentrations reflect the intensity of inflammation, which makes APP determination of diagnostic and prognostic value in pyometra. Determination of haemostatic profile is also of importance in pyometra, in order to timely address haemostatic function impairment.",32416315
2324,Transferrin receptor,protein,pyometritis,"diagnosis,prognosis",,,,5months-8years,,,9615,,,,,,"APPs play an important role in modulating the inflammatory immunological response, and their blood concentrations reflect the intensity of inflammation, which makes APP determination of diagnostic and prognostic value in pyometra. Determination of haemostatic profile is also of importance in pyometra, in order to timely address haemostatic function impairment.",32416315
2325,Transferrin receptor protein 1 isoform X1,protein,pyometritis,"diagnosis,prognosis",,,,5months-8years,,,9615,,,,,,"APPs play an important role in modulating the inflammatory immunological response, and their blood concentrations reflect the intensity of inflammation, which makes APP determination of diagnostic and prognostic value in pyometra. Determination of haemostatic profile is also of importance in pyometra, in order to timely address haemostatic function impairment.",32416315
2326,Vitamin D-binding protein,protein,pyometritis,"diagnosis,prognosis",,,,5months-8years,,,9615,,,,,,"APPs play an important role in modulating the inflammatory immunological response, and their blood concentrations reflect the intensity of inflammation, which makes APP determination of diagnostic and prognostic value in pyometra. Determination of haemostatic profile is also of importance in pyometra, in order to timely address haemostatic function impairment.",32416315
2327,"Chain B, Crystal Structure Of Dog (Canis familiaris) Hemoglobin",protein,pyometritis,"diagnosis,prognosis",,,,5months-8years,,,9615,,,,,,"APPs play an important role in modulating the inflammatory immunological response, and their blood concentrations reflect the intensity of inflammation, which makes APP determination of diagnostic and prognostic value in pyometra. Determination of haemostatic profile is also of importance in pyometra, in order to timely address haemostatic function impairment.",32416315
2328,Alpha-2-HS-glycoprotein,protein,pyometritis,"diagnosis,prognosis",,,,5months-8years,,,9615,,,,,,"APPs play an important role in modulating the inflammatory immunological response, and their blood concentrations reflect the intensity of inflammation, which makes APP determination of diagnostic and prognostic value in pyometra. Determination of haemostatic profile is also of importance in pyometra, in order to timely address haemostatic function impairment.",32416315
2329,Gelsolin,protein,pyometritis,"diagnosis,prognosis",,,,5months-8years,,,9615,,,,,,"APPs play an important role in modulating the inflammatory immunological response, and their blood concentrations reflect the intensity of inflammation, which makes APP determination of diagnostic and prognostic value in pyometra. Determination of haemostatic profile is also of importance in pyometra, in order to timely address haemostatic function impairment.",32416315
