biomarkerID,biomarkerName,biomarkerType,curated_disease_name,curated_breed_name,sex,age,weight,organism,conclusion
2217,Hemopexin,protein,"mitral valve prolapse, myxomatous 3",Cocker Spaniel,both,3–11 years,11–42 kg,9615,"These proteins indicate different pathophysiological changes occurring at the different stages of CHF, and could be potential biomarkers for diagnosis and treatment monitoring of this condition."
2218,Complement factor D isoform X1,protein,"mitral valve prolapse, myxomatous 3",Labrador Retriever,both,3–11 years,11–42 kg,9615,"These proteins indicate different pathophysiological changes occurring at the different stages of CHF, and could be potential biomarkers for diagnosis and treatment monitoring of this condition."
2218,Complement factor D isoform X1,protein,"mitral valve prolapse, myxomatous 3",English Bull Terrier,both,3–11 years,11–42 kg,9615,"These proteins indicate different pathophysiological changes occurring at the different stages of CHF, and could be potential biomarkers for diagnosis and treatment monitoring of this condition."
2218,Complement factor D isoform X1,protein,"mitral valve prolapse, myxomatous 3",Anatolian Shepherd Dog,both,3–11 years,11–42 kg,9615,"These proteins indicate different pathophysiological changes occurring at the different stages of CHF, and could be potential biomarkers for diagnosis and treatment monitoring of this condition."
2218,Complement factor D isoform X1,protein,"mitral valve prolapse, myxomatous 3",German Shepherd Dog,both,3–11 years,11–42 kg,9615,"These proteins indicate different pathophysiological changes occurring at the different stages of CHF, and could be potential biomarkers for diagnosis and treatment monitoring of this condition."
2218,Complement factor D isoform X1,protein,"mitral valve prolapse, myxomatous 3",Cocker Spaniel,both,3–11 years,11–42 kg,9615,"These proteins indicate different pathophysiological changes occurring at the different stages of CHF, and could be potential biomarkers for diagnosis and treatment monitoring of this condition."
2219,Apolipoprotein C-II precursor,protein,"mitral valve prolapse, myxomatous 3",Labrador Retriever,both,3–11 years,11–42 kg,9615,"These proteins indicate different pathophysiological changes occurring at the different stages of CHF, and could be potential biomarkers for diagnosis and treatment monitoring of this condition."
2219,Apolipoprotein C-II precursor,protein,"mitral valve prolapse, myxomatous 3",English Bull Terrier,both,3–11 years,11–42 kg,9615,"These proteins indicate different pathophysiological changes occurring at the different stages of CHF, and could be potential biomarkers for diagnosis and treatment monitoring of this condition."
2219,Apolipoprotein C-II precursor,protein,"mitral valve prolapse, myxomatous 3",Anatolian Shepherd Dog,both,3–11 years,11–42 kg,9615,"These proteins indicate different pathophysiological changes occurring at the different stages of CHF, and could be potential biomarkers for diagnosis and treatment monitoring of this condition."
2219,Apolipoprotein C-II precursor,protein,"mitral valve prolapse, myxomatous 3",German Shepherd Dog,both,3–11 years,11–42 kg,9615,"These proteins indicate different pathophysiological changes occurring at the different stages of CHF, and could be potential biomarkers for diagnosis and treatment monitoring of this condition."
2219,Apolipoprotein C-II precursor,protein,"mitral valve prolapse, myxomatous 3",Cocker Spaniel,both,3–11 years,11–42 kg,9615,"These proteins indicate different pathophysiological changes occurring at the different stages of CHF, and could be potential biomarkers for diagnosis and treatment monitoring of this condition."
2220,Pigment epithelium-derived factor,protein,"mitral valve prolapse, myxomatous 3",Labrador Retriever,both,3–11 years,11–42 kg,9615,"These proteins indicate different pathophysiological changes occurring at the different stages of CHF, and could be potential biomarkers for diagnosis and treatment monitoring of this condition."
2220,Pigment epithelium-derived factor,protein,"mitral valve prolapse, myxomatous 3",English Bull Terrier,both,3–11 years,11–42 kg,9615,"These proteins indicate different pathophysiological changes occurring at the different stages of CHF, and could be potential biomarkers for diagnosis and treatment monitoring of this condition."
2220,Pigment epithelium-derived factor,protein,"mitral valve prolapse, myxomatous 3",Anatolian Shepherd Dog,both,3–11 years,11–42 kg,9615,"These proteins indicate different pathophysiological changes occurring at the different stages of CHF, and could be potential biomarkers for diagnosis and treatment monitoring of this condition."
2220,Pigment epithelium-derived factor,protein,"mitral valve prolapse, myxomatous 3",German Shepherd Dog,both,3–11 years,11–42 kg,9615,"These proteins indicate different pathophysiological changes occurring at the different stages of CHF, and could be potential biomarkers for diagnosis and treatment monitoring of this condition."
2220,Pigment epithelium-derived factor,protein,"mitral valve prolapse, myxomatous 3",Cocker Spaniel,both,3–11 years,11–42 kg,9615,"These proteins indicate different pathophysiological changes occurring at the different stages of CHF, and could be potential biomarkers for diagnosis and treatment monitoring of this condition."
2221,Complement C4-A,protein,"mitral valve prolapse, myxomatous 3",Labrador Retriever,both,3–11 years,11–42 kg,9615,"These proteins indicate different pathophysiological changes occurring at the different stages of CHF, and could be potential biomarkers for diagnosis and treatment monitoring of this condition."
2221,Complement C4-A,protein,"mitral valve prolapse, myxomatous 3",English Bull Terrier,both,3–11 years,11–42 kg,9615,"These proteins indicate different pathophysiological changes occurring at the different stages of CHF, and could be potential biomarkers for diagnosis and treatment monitoring of this condition."
2221,Complement C4-A,protein,"mitral valve prolapse, myxomatous 3",Anatolian Shepherd Dog,both,3–11 years,11–42 kg,9615,"These proteins indicate different pathophysiological changes occurring at the different stages of CHF, and could be potential biomarkers for diagnosis and treatment monitoring of this condition."
2221,Complement C4-A,protein,"mitral valve prolapse, myxomatous 3",German Shepherd Dog,both,3–11 years,11–42 kg,9615,"These proteins indicate different pathophysiological changes occurring at the different stages of CHF, and could be potential biomarkers for diagnosis and treatment monitoring of this condition."
2221,Complement C4-A,protein,"mitral valve prolapse, myxomatous 3",Cocker Spaniel,both,3–11 years,11–42 kg,9615,"These proteins indicate different pathophysiological changes occurring at the different stages of CHF, and could be potential biomarkers for diagnosis and treatment monitoring of this condition."
2222,Complement component C8 alpha chain isoform X1,protein,"mitral valve prolapse, myxomatous 3",Labrador Retriever,both,3–11 years,11–42 kg,9615,"These proteins indicate different pathophysiological changes occurring at the different stages of CHF, and could be potential biomarkers for diagnosis and treatment monitoring of this condition."
2222,Complement component C8 alpha chain isoform X1,protein,"mitral valve prolapse, myxomatous 3",English Bull Terrier,both,3–11 years,11–42 kg,9615,"These proteins indicate different pathophysiological changes occurring at the different stages of CHF, and could be potential biomarkers for diagnosis and treatment monitoring of this condition."
2222,Complement component C8 alpha chain isoform X1,protein,"mitral valve prolapse, myxomatous 3",Anatolian Shepherd Dog,both,3–11 years,11–42 kg,9615,"These proteins indicate different pathophysiological changes occurring at the different stages of CHF, and could be potential biomarkers for diagnosis and treatment monitoring of this condition."
2222,Complement component C8 alpha chain isoform X1,protein,"mitral valve prolapse, myxomatous 3",German Shepherd Dog,both,3–11 years,11–42 kg,9615,"These proteins indicate different pathophysiological changes occurring at the different stages of CHF, and could be potential biomarkers for diagnosis and treatment monitoring of this condition."
2222,Complement component C8 alpha chain isoform X1,protein,"mitral valve prolapse, myxomatous 3",Cocker Spaniel,both,3–11 years,11–42 kg,9615,"These proteins indicate different pathophysiological changes occurring at the different stages of CHF, and could be potential biomarkers for diagnosis and treatment monitoring of this condition."
2223,Complement factor I isoform X3 ,protein,"mitral valve prolapse, myxomatous 3",Labrador Retriever,both,3–11 years,11–42 kg,9615,"These proteins indicate different pathophysiological changes occurring at the different stages of CHF, and could be potential biomarkers for diagnosis and treatment monitoring of this condition."
2223,Complement factor I isoform X3 ,protein,"mitral valve prolapse, myxomatous 3",English Bull Terrier,both,3–11 years,11–42 kg,9615,"These proteins indicate different pathophysiological changes occurring at the different stages of CHF, and could be potential biomarkers for diagnosis and treatment monitoring of this condition."
2223,Complement factor I isoform X3 ,protein,"mitral valve prolapse, myxomatous 3",Anatolian Shepherd Dog,both,3–11 years,11–42 kg,9615,"These proteins indicate different pathophysiological changes occurring at the different stages of CHF, and could be potential biomarkers for diagnosis and treatment monitoring of this condition."
